api,doi,title,url,search_term,dataset,valid,pdf,As reference
dimensions,10.1016/j.ecolecon.2012.03.013,Organic farmers or conventional farmers: Where's the money?,https://www.sciencedirect.com/science/article/pii/S0921800912001279,Agricultural Resource Management Survey,dataset-870,Yes,,
dimensions,10.1093/ajae/aas072,Panel Data Estimation Techniques and Farm‐level Data Models,https://academic.oup.com/ajae/article/94/5/1202/94280,Agricultural Resource Management Survey,dataset-870,No,,Yes
pubmed,10.1007/s11250-019-01968-1,"Participatory definition of trait preferences and breeding practices of goats in Aba'ala, Afar region: as input for designing genetic improvement program.",https://link.springer.com/article/10.1007%2Fs11250-019-01968-1,Agricultural Resource Management Survey,dataset-870,No,,
openaire,10.22004/ag.econ.189084,Pasture-Based versus Conventional Milk Production: Where Is the Profit?,http://dx.doi.org/10.22004/ag.econ.189084,Agricultural Resource Management Survey,dataset-870,Yes,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9EC2B93EBFD2DBC4C2FC02C681ECC007/S1074070800029096a.pdf/pasturebased_versus_conventional_milk_production_where_is_the_profit.pdf,
pubmed,,Pathogens of domestic and free-ranging ungulates: global climate change in temperate to boreal latitudes across North America.,https://www.ncbi.nlm.nih.gov/pubmed/18819675,Agricultural Resource Management Survey,dataset-870,No,,
openaire,10.22004/ag.econ.97465,Pathways of development in the hillsides of Honduras,http://dx.doi.org/10.22004/ag.econ.97465,Agricultural Resource Management Survey,dataset-870,No,,
openaire,10.22004/ag.econ.124277,"Pathways through the Plantation: Oil Palm Smallholders and Livelihood Strategies in Sarawak, Malaysia",http://dx.doi.org/10.22004/ag.econ.124277,Agricultural Resource Management Survey,dataset-870,No,,
pubmed,10.2166/wh.2014.212,Perceived agricultural runoff impact on drinking water.,https://www.ncbi.nlm.nih.gov/pubmed/25252352,Agricultural Resource Management Survey,dataset-870,No,,
openaire,10.4314/ejesm.v6i6.3,"Perception of “Fadama” III Participating Farmers on Pests and Diseases and the use of Integrated Pest Management Control Strategy in Kwara State, Nigeria",https://www.ajol.info/index.php/ejesm/article/view/96658,Agricultural Resource Management Survey,dataset-870,No,,
pubmed,,"Perceptions, preferences, and reactions of local inhabitants in Vikos-Aoos National Park, Greece.",https://www.ncbi.nlm.nih.gov/pubmed/11568846,Agricultural Resource Management Survey,dataset-870,No,,
pubmed,10.1007/s11250-008-9294-3,Performance and limitation of two dairy production systems in the North western Ethiopian highlands.,https://www.ncbi.nlm.nih.gov/pubmed/19083118,Agricultural Resource Management Survey,dataset-870,No,,
openaire,10.33772/bpsosek.v13i24.5942,Perilaku Petani Dalam Manajemen Sumber Daya Pertanian Tanaman Pangan di Wilayah Muna Barat Provinsi Sulawesi Tenggara,http://ojs.uho.ac.id/index.php/sosek/article/view/5942,Agricultural Resource Management Survey,dataset-870,No,,
dimensions,10.1016/j.iswcr.2019.03.002,Persistence in tillage decisions: Aggregate data analysis,https://app.dimensions.ai/discover/publication?search_type=kws&search_field=full_search&search_text=Persistence%20in%20tillage%20decisions%3A%20Aggregate%20data%20analysis,Agricultural Resource Management Survey,dataset-870,No,,Yes
pubmed,10.5993/AJHB.39.4.9,Perspectives of Stakeholders on Implementing a Farm-to-University Program at an HBCU.,https://www.ncbi.nlm.nih.gov/pubmed/26018101,Agricultural Resource Management Survey,dataset-870,No,,
pubmed,10.1007/s11356-017-0493-1,Perspectives on impacts of water quality on agriculture and community well-being-a key informant study from Sri Lanka.,https://www.ncbi.nlm.nih.gov/pubmed/29103115,Agricultural Resource Management Survey,dataset-870,No,,
